Rank,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
312.0,Reed Sheppard,20.0,HOU,PG,32.0,0.0,360.0,7.0,0.407,0.589,0.048,2.9,9.0,5.9,13.5,2.3,2.5,13.0,16.6,-0.4,0.6,0.2,0.021,-4.5,1.3,-3.2,-0.1,
313.0,Mark Williams,23.0,CHO,C,16.0,13.0,359.0,28.5,0.675,0.007,0.421,14.5,30.2,22.1,18.0,1.4,4.4,9.0,22.2,1.5,0.5,2.1,0.275,4.9,1.2,6.2,0.7,
314.0,Thomas Bryant,27.0,2TM,C,27.0,1.0,354.0,19.0,0.663,0.486,0.165,10.7,20.3,15.6,7.2,1.2,4.8,7.9,15.6,0.9,0.4,1.3,0.182,2.1,0.4,2.5,0.4,
314.0,Thomas Bryant,27.0,MIA,C,10.0,0.0,115.0,15.8,0.624,0.607,0.393,5.8,24.2,15.2,4.9,0.4,7.4,5.7,13.4,0.2,0.2,0.4,0.171,-1.0,0.9,-0.1,0.1,
314.0,Thomas Bryant,27.0,IND,C,17.0,1.0,239.0,20.6,0.678,0.444,0.086,13.0,18.4,15.8,8.4,1.6,3.5,8.7,16.7,0.7,0.3,0.9,0.187,3.7,0.1,3.7,0.3,
315.0,Josh Okogie,26.0,PHO,SG,25.0,1.0,351.0,16.0,0.586,0.368,0.281,10.4,12.2,11.3,5.9,2.9,2.6,11.1,18.1,0.4,0.3,0.7,0.101,0.3,0.2,0.5,0.2,
316.0,Jordan Miller,25.0,LAC,SF,25.0,0.0,351.0,11.0,0.498,0.292,0.275,7.0,9.1,8.1,12.3,1.9,0.9,13.5,19.1,0.0,0.5,0.4,0.058,-2.6,-0.2,-2.8,-0.1,
317.0,Jared Butler,24.0,WAS,SG,31.0,0.0,345.0,18.5,0.562,0.234,0.234,4.2,8.2,6.2,38.9,1.6,1.3,12.5,26.0,0.6,0.0,0.6,0.08,2.8,-1.2,1.7,0.3,
318.0,Pat Connaughton,32.0,MIL,SG,21.0,0.0,330.0,10.0,0.516,0.598,0.184,4.4,14.9,9.8,14.3,0.6,1.7,11.3,14.0,0.2,0.3,0.5,0.074,-1.9,-0.5,-2.5,0.0,
319.0,Gary Harris,30.0,ORL,SG,20.0,2.0,326.0,7.7,0.536,0.75,0.111,3.4,5.7,4.5,4.4,2.0,1.5,10.6,11.3,0.0,0.4,0.4,0.064,-3.0,0.9,-2.1,0.0,
320.0,Pelle Larsson,23.0,MIA,SG,25.0,0.0,323.0,9.8,0.561,0.456,0.342,3.8,9.0,6.4,11.9,1.8,0.6,10.8,13.9,0.3,0.3,0.6,0.084,-4.3,0.2,-4.1,-0.2,
321.0,Paolo Banchero,22.0,ORL,PF,10.0,10.0,320.0,22.3,0.563,0.291,0.522,5.8,22.5,13.6,28.7,1.1,2.4,11.8,34.5,0.4,0.5,0.9,0.135,4.8,0.5,5.3,0.6,
322.0,Tre Mann,23.0,CHO,PG,13.0,0.0,319.0,13.7,0.537,0.373,0.13,3.9,9.0,6.4,21.1,1.1,1.3,12.8,25.8,0.1,0.2,0.3,0.041,-0.5,-1.9,-2.4,0.0,
323.0,Aaron Holiday,28.0,HOU,PG,30.0,0.0,319.0,11.7,0.579,0.639,0.175,1.9,7.5,4.6,14.3,1.8,0.6,11.8,15.3,0.4,0.4,0.8,0.127,-1.3,0.5,-0.8,0.1,
324.0,John Konchar,28.0,MEM,SG,22.0,3.0,313.0,11.3,0.519,0.707,0.103,8.6,22.0,15.5,9.6,1.9,2.9,14.2,9.0,0.3,0.5,0.8,0.128,-1.1,2.2,1.1,0.2,
325.0,David Roddy,23.0,ATL,PF,23.0,2.0,311.0,12.6,0.626,0.488,0.19,3.4,17.6,10.3,12.0,1.8,1.8,17.3,14.4,0.2,0.3,0.5,0.081,-1.1,0.3,-0.8,0.1,
326.0,Jaxson Hayes,24.0,LAL,C,19.0,3.0,311.0,14.5,0.664,0.016,0.475,10.3,17.1,13.7,6.7,1.3,3.8,11.9,11.9,0.7,0.3,0.9,0.141,-2.5,-0.2,-2.7,-0.1,
327.0,Jabari Walker,22.0,POR,SF,30.0,1.0,310.0,11.2,0.52,0.304,0.196,8.5,22.8,15.5,6.5,1.9,0.9,13.8,15.6,0.0,0.2,0.3,0.042,-3.4,-0.9,-4.2,-0.2,
328.0,Charles Bassey,24.0,SAS,C,29.0,0.0,309.0,19.8,0.599,0.0,0.293,16.3,27.4,21.9,6.0,1.9,8.0,15.8,18.4,0.3,0.6,0.9,0.147,-2.0,0.7,-1.2,0.1,
329.0,Steven Adams,31.0,HOU,C,28.0,0.0,305.0,15.6,0.553,0.0,0.769,22.0,23.4,22.7,12.8,1.1,3.0,28.0,13.0,0.2,0.5,0.8,0.123,-0.4,0.3,0.0,0.2,
330.0,Max Strus,28.0,CLE,SF,13.0,0.0,303.0,10.2,0.562,0.824,0.059,4.1,13.4,8.9,15.3,0.6,1.2,14.7,14.5,0.3,0.3,0.5,0.085,-0.2,-0.5,-0.6,0.1,
331.0,Ryan Rollins,22.0,MIL,PG,25.0,5.0,300.0,14.0,0.59,0.418,0.163,3.4,12.5,8.1,13.2,3.2,3.2,16.7,18.3,0.1,0.5,0.6,0.098,-2.6,2.4,-0.2,0.1,
332.0,Mo Bamba,26.0,LAC,C,24.0,0.0,300.0,13.4,0.531,0.482,0.247,7.9,30.5,19.3,6.6,1.5,7.3,14.5,15.9,0.0,0.7,0.7,0.114,-3.3,2.3,-1.0,0.1,
333.0,Trevelin Queen,27.0,ORL,SG,17.0,2.0,296.0,11.1,0.511,0.527,0.099,5.6,5.9,5.7,14.3,3.4,2.6,15.2,16.4,0.0,0.5,0.5,0.076,-2.8,2.4,-0.3,0.1,
334.0,Larry Nance Jr.,32.0,ATL,PF,15.0,2.0,291.0,19.9,0.733,0.532,0.085,5.7,18.0,11.7,11.9,2.6,3.5,10.1,15.2,0.8,0.4,1.1,0.187,3.4,1.3,4.7,0.5,
335.0,Zion Williamson,24.0,NOP,PF,10.0,10.0,289.0,23.0,0.531,0.059,0.503,12.1,18.8,15.3,34.0,2.0,3.9,14.1,34.9,0.2,0.2,0.4,0.068,2.3,-0.2,2.1,0.3,
336.0,Keaton Wallace,25.0,ATL,PG,17.0,2.0,286.0,11.1,0.554,0.494,0.079,1.1,9.6,5.2,16.8,2.8,2.0,16.4,15.7,0.0,0.3,0.3,0.052,-2.9,1.2,-1.6,0.0,
337.0,Kelly Olynyk,33.0,TOR,C,19.0,1.0,283.0,14.9,0.617,0.36,0.384,6.9,18.5,12.6,20.1,2.2,1.4,19.9,18.6,0.3,0.2,0.6,0.093,-0.6,0.7,0.0,0.1,
338.0,Micah Potter,26.0,UTA,C,16.0,6.0,277.0,7.7,0.526,0.78,0.06,6.9,17.5,12.3,6.2,0.7,2.0,16.3,9.3,0.1,0.1,0.2,0.028,-2.9,-0.5,-3.4,-0.1,
339.0,Malaki Branham,21.0,SAS,SG,26.0,0.0,272.0,9.6,0.552,0.459,0.183,1.2,10.7,6.0,14.4,1.3,0.6,18.1,22.6,-0.3,0.2,-0.1,-0.016,-2.9,-1.7,-4.6,-0.2,
340.0,Reggie Jackson,34.0,PHI,PG,23.0,1.0,272.0,9.9,0.505,0.607,0.079,2.0,11.3,6.4,20.5,2.2,1.1,15.6,17.7,-0.1,0.2,0.1,0.026,-2.8,-0.5,-3.3,-0.1,
341.0,Blake Wesley,21.0,SAS,SG,27.0,0.0,270.0,9.8,0.516,0.266,0.266,2.4,6.6,4.5,26.8,1.6,1.0,22.1,18.0,-0.1,0.2,0.0,0.008,-3.5,-1.0,-4.6,-0.2,
342.0,Dru Smith,27.0,MIA,SG,14.0,1.0,268.0,13.5,0.659,0.492,0.213,5.0,9.6,7.3,12.2,3.9,2.1,20.3,13.8,0.2,0.4,0.7,0.121,-1.2,3.3,2.0,0.3,
343.0,Chet Holmgren,22.0,OKC,C,10.0,10.0,265.0,22.4,0.619,0.333,0.441,6.5,28.1,17.5,10.9,1.5,10.1,14.8,25.1,0.4,0.8,1.1,0.201,2.2,3.7,5.9,0.5,
344.0,Rayan Rupert,20.0,POR,SG,30.0,0.0,263.0,8.8,0.512,0.453,0.213,8.1,7.7,7.9,7.4,1.5,0.7,15.5,15.4,0.0,0.0,0.0,0.003,-2.6,-1.8,-4.5,-0.2,
345.0,Immanuel Quickley,25.0,TOR,PG,9.0,9.0,256.0,14.4,0.517,0.457,0.252,0.4,8.3,4.3,31.5,1.1,0.4,10.2,25.8,0.3,0.0,0.3,0.056,0.5,-3.5,-3.0,-0.1,
346.0,Quenton Jackson,26.0,IND,PG,18.0,7.0,254.0,13.4,0.598,0.316,0.276,4.5,7.4,6.0,16.5,1.7,1.8,11.4,16.4,0.4,0.2,0.6,0.106,-1.7,-0.5,-2.1,0.0,
347.0,Svi Mykhailiuk,27.0,UTA,SF,14.0,6.0,251.0,12.6,0.56,0.719,0.114,1.8,10.8,6.4,17.6,2.5,1.1,17.3,24.3,-0.1,0.1,0.0,0.006,-0.8,-1.0,-1.9,0.0,
348.0,Dwight Powell,33.0,DAL,C,33.0,0.0,251.0,14.8,0.785,0.056,1.667,9.7,15.5,12.7,11.2,2.3,5.3,18.3,6.5,0.6,0.4,1.0,0.198,-0.7,3.4,2.7,0.3,
349.0,Adem Bona,21.0,PHI,C,26.0,1.0,250.0,12.0,0.754,0.0,0.879,9.8,20.6,14.9,3.5,0.6,7.0,27.1,11.1,0.3,0.3,0.5,0.105,-4.7,0.1,-4.6,-0.2,
350.0,Jae'Sean Tate,29.0,HOU,SF,23.0,1.0,247.0,12.0,0.539,0.262,0.385,8.8,14.0,11.4,9.7,2.6,0.7,11.6,14.3,0.3,0.4,0.7,0.136,-3.1,1.5,-1.7,0.0,
351.0,Ousmane Dieng,21.0,OKC,PF,23.0,0.0,240.0,11.4,0.468,0.588,0.188,5.0,18.4,11.8,9.0,2.6,2.1,6.5,16.5,0.0,0.6,0.6,0.11,-2.6,1.6,-1.0,0.1,
352.0,Paul Reed,25.0,DET,C,22.0,0.0,238.0,21.5,0.646,0.225,0.352,7.5,16.4,11.9,14.0,5.3,5.6,12.8,16.8,0.6,0.5,1.1,0.222,0.8,5.2,6.0,0.5,
353.0,Alex Len,31.0,SAC,C,31.0,3.0,237.0,14.7,0.569,0.125,0.325,11.1,17.3,14.2,14.8,1.6,7.5,16.4,9.9,0.4,0.4,0.7,0.151,-1.3,2.7,1.4,0.2,
354.0,Robert Williams,27.0,POR,C,14.0,2.0,236.0,21.0,0.742,0.058,0.288,9.4,23.7,16.4,10.6,2.1,9.0,18.2,12.7,0.5,0.3,0.9,0.179,0.9,2.9,3.8,0.3,
355.0,Hunter Tyson,24.0,DEN,PF,31.0,0.0,235.0,7.8,0.555,0.596,0.327,4.9,15.2,10.3,6.1,0.8,1.5,13.1,12.3,0.1,0.2,0.3,0.062,-4.1,-1.2,-5.2,-0.2,
356.0,Jordan Walsh,20.0,BOS,PF,28.0,1.0,234.0,6.2,0.438,0.681,0.213,5.0,10.2,7.6,4.3,1.5,3.1,12.0,10.8,-0.1,0.3,0.2,0.034,-4.6,0.3,-4.3,-0.1,
357.0,Nick Smith Jr.,20.0,CHO,SG,20.0,1.0,232.0,9.3,0.485,0.571,0.02,0.9,13.8,7.2,14.1,1.3,0.9,9.2,19.8,-0.1,0.2,0.1,0.014,-2.6,-1.0,-3.6,-0.1,
358.0,Jaylin Williams,22.0,OKC,PF,15.0,3.0,231.0,16.4,0.568,0.743,0.027,8.9,23.6,16.4,19.7,1.0,3.5,10.7,15.5,0.5,0.5,1.0,0.204,1.8,2.4,4.3,0.4,
359.0,Dillon Jones,23.0,OKC,SF,27.0,0.0,229.0,7.2,0.415,0.569,0.215,8.5,15.1,11.9,10.8,1.1,0.9,12.3,15.2,-0.1,0.4,0.3,0.053,-4.7,-0.8,-5.5,-0.2,
360.0,Patty Mills,36.0,UTA,PG,15.0,0.0,228.0,7.5,0.485,0.732,0.07,1.0,6.2,3.6,12.9,2.3,1.2,15.1,15.9,-0.1,0.1,-0.1,-0.016,-3.6,0.0,-3.5,-0.1,
361.0,Olivier-Maxence Prosper,22.0,DAL,PF,31.0,0.0,227.0,13.4,0.472,0.319,0.449,10.7,17.2,14.0,9.3,2.1,1.2,6.8,16.7,0.2,0.3,0.4,0.094,-0.8,-0.4,-1.2,0.0,
362.0,Jamal Cain,25.0,NOP,SF,17.0,0.0,227.0,11.5,0.539,0.526,0.281,7.3,15.0,10.9,6.1,1.9,2.9,9.9,13.1,0.2,0.1,0.3,0.059,-2.3,-0.1,-2.4,0.0,
363.0,Doug McDermott,33.0,SAC,SF,26.0,3.0,221.0,9.1,0.605,0.863,0.068,1.0,7.0,4.0,2.4,0.9,0.4,5.1,15.3,0.2,0.1,0.3,0.067,-1.7,-2.1,-3.8,-0.1,
364.0,Justin Edwards,21.0,PHI,SF,12.0,0.0,221.0,9.8,0.59,0.587,0.079,3.5,13.3,8.2,8.4,0.9,1.4,13.3,15.0,0.1,0.1,0.2,0.048,-2.4,-1.5,-3.8,-0.1,
365.0,Jeff Dowtin,27.0,PHI,PG,19.0,0.0,221.0,12.4,0.484,0.286,0.243,1.5,12.7,6.9,20.6,1.8,1.4,3.7,16.1,0.2,0.2,0.4,0.078,-1.9,0.4,-1.5,0.0,
366.0,Johnny Furphy,20.0,IND,SG,28.0,0.0,218.0,8.4,0.517,0.582,0.127,6.9,9.1,8.0,5.2,1.8,2.6,13.4,13.3,0.0,0.2,0.2,0.036,-2.7,-0.6,-3.3,-0.1,
367.0,Tosan Evbuomwan,23.0,BRK,SF,9.0,0.0,214.0,12.8,0.633,0.364,0.364,5.3,15.9,10.4,9.2,0.9,1.9,17.3,19.0,0.1,0.1,0.2,0.048,-2.3,-1.4,-3.7,-0.1,
368.0,Sandro Mamukelashvili,25.0,SAS,PF,25.0,0.0,213.0,18.6,0.705,0.652,0.319,7.6,23.0,15.4,7.1,0.9,2.5,12.3,18.0,0.5,0.2,0.7,0.158,2.8,-0.2,2.5,0.2,
369.0,Johnny Davis,22.0,WAS,SG,28.0,0.0,212.0,11.2,0.501,0.377,0.159,3.4,12.3,7.8,6.2,2.9,2.6,6.3,15.5,0.0,0.1,0.1,0.024,-2.8,0.7,-2.1,0.0,
370.0,Wendell Moore Jr.,23.0,DET,SG,17.0,1.0,211.0,12.7,0.554,0.271,0.292,5.8,17.4,11.6,13.8,2.3,1.4,14.2,12.8,0.2,0.3,0.5,0.109,-2.2,1.5,-0.7,0.1,
371.0,Trendon Watford,24.0,BRK,PF,13.0,0.0,209.0,12.0,0.572,0.329,0.443,2.2,18.6,10.1,11.6,1.2,1.9,14.5,23.2,0.0,0.1,0.2,0.04,-3.9,-0.8,-4.7,-0.1,
372.0,Christian Koloko,24.0,LAL,C,22.0,0.0,203.0,12.0,0.596,0.056,0.111,14.1,16.2,15.1,4.7,1.5,3.6,15.6,9.7,0.3,0.2,0.4,0.103,-3.5,-0.6,-4.1,-0.1,
373.0,Kai Jones,24.0,LAC,C,25.0,0.0,201.0,14.1,0.726,0.059,0.353,7.8,16.5,12.2,6.9,1.5,6.4,20.3,10.6,0.3,0.4,0.7,0.16,-2.3,2.7,0.3,0.1,
374.0,Bones Hyland,24.0,LAC,PG,18.0,0.0,198.0,16.5,0.546,0.699,0.233,2.8,9.5,6.2,20.4,3.9,2.0,14.3,28.9,0.0,0.4,0.4,0.1,1.4,1.8,3.2,0.3,
375.0,Kevin Love,36.0,MIA,PF,17.0,6.0,198.0,16.8,0.484,0.586,0.192,9.5,31.4,20.7,14.9,3.5,1.0,10.8,26.9,-0.1,0.4,0.3,0.074,-0.2,0.6,0.5,0.1,
376.0,Cory Joseph,33.0,ORL,PG,27.0,0.0,195.0,8.6,0.474,0.709,0.036,2.8,10.2,6.3,17.2,2.3,1.5,13.9,14.5,-0.1,0.3,0.2,0.056,-3.6,1.1,-2.5,0.0,
377.0,Dario Šarić,30.0,DEN,C,13.0,4.0,192.0,7.2,0.42,0.444,0.185,7.8,18.6,13.4,13.8,1.7,0.5,19.3,15.9,-0.2,0.2,0.0,-0.005,-4.7,-0.2,-4.9,-0.1,
378.0,Josh Minott,22.0,MIN,SF,26.0,0.0,188.0,14.5,0.58,0.441,0.153,3.6,13.2,8.6,10.5,2.9,4.5,10.0,16.3,0.2,0.3,0.5,0.132,-1.9,3.3,1.4,0.2,
379.0,Craig Porter Jr.,24.0,CLE,PG,24.0,0.0,187.0,13.2,0.674,0.293,0.195,1.8,8.6,5.3,18.0,1.3,3.8,19.8,12.7,0.3,0.2,0.5,0.124,0.1,1.1,1.2,0.2,
380.0,Jock Landale,29.0,HOU,C,20.0,0.0,183.0,12.3,0.469,0.132,0.377,13.0,17.8,15.3,10.9,0.8,3.5,13.9,16.1,0.1,0.3,0.3,0.088,-2.3,0.1,-2.2,0.0,
381.0,Trey Jemison,25.0,2TM,C,17.0,0.0,181.0,8.8,0.461,0.0,0.656,12.5,16.3,14.4,7.4,1.9,4.1,21.1,12.1,-0.1,0.1,0.0,0.01,-6.4,-0.2,-6.6,-0.2,
381.0,Trey Jemison,25.0,NOP,C,16.0,0.0,166.0,9.5,0.461,0.0,0.656,13.7,15.0,14.3,8.1,2.0,3.4,19.5,13.0,-0.1,0.1,0.0,0.013,-5.7,-0.4,-6.1,-0.2,
381.0,Trey Jemison,25.0,LAL,C,1.0,0.0,15.0,1.0,,,,0.0,30.2,15.2,0.0,0.0,12.2,100.0,2.9,0.0,0.0,0.0,-0.019,-14.1,2.5,-11.7,0.0,
382.0,Jordan McLaughlin,28.0,SAC,PG,26.0,0.0,180.0,9.9,0.54,0.595,0.333,2.4,10.5,6.4,16.7,2.7,0.0,18.6,14.0,0.1,0.2,0.2,0.064,-3.4,0.3,-3.1,-0.1,
383.0,Anthony Gill,32.0,WAS,PF,29.0,0.0,179.0,9.9,0.582,0.341,0.585,3.4,12.9,8.1,5.4,1.6,0.5,10.4,13.4,0.1,0.0,0.1,0.038,-2.9,-1.0,-3.9,-0.1,
384.0,Isaac Jones,24.0,SAC,PF,22.0,0.0,176.0,12.9,0.657,0.082,0.408,6.3,13.2,9.7,3.2,0.5,4.5,16.0,16.7,0.1,0.2,0.3,0.083,-2.9,-0.6,-3.6,-0.1,
385.0,Xavier Tillman Sr.,26.0,BOS,C,24.0,1.0,176.0,4.6,0.339,0.528,0.056,4.9,16.7,10.7,5.0,2.2,2.6,17.8,11.0,-0.3,0.3,0.0,-0.008,-6.5,0.8,-5.7,-0.2,
386.0,KJ Simpson,22.0,CHO,PG,12.0,0.0,173.0,6.4,0.377,0.475,0.246,7.2,5.8,6.5,16.6,2.5,1.2,15.1,19.4,-0.3,0.1,-0.2,-0.051,-6.2,-0.2,-6.5,-0.2,
387.0,Jaylon Tyson,22.0,CLE,SG,24.0,1.0,169.0,7.8,0.465,0.362,0.17,10.0,16.5,13.3,11.6,1.4,0.0,17.9,15.6,-0.1,0.2,0.1,0.037,-4.9,-0.9,-5.7,-0.2,
388.0,Jaylen Nowell,25.0,NOP,SG,8.0,0.0,168.0,7.7,0.43,0.37,0.151,3.7,9.4,6.4,15.8,0.3,2.2,9.3,21.5,-0.2,0.0,-0.2,-0.061,-3.0,-2.6,-5.6,-0.2,
389.0,Marvin Bagley III,25.0,WAS,C,19.0,1.0,166.0,20.1,0.573,0.141,0.324,16.7,18.3,17.5,7.0,2.0,2.7,11.9,23.1,0.2,0.1,0.3,0.085,1.2,-2.1,-0.9,0.0,
390.0,Taj Gibson,39.0,CHO,C,16.0,8.0,166.0,10.2,0.506,0.059,0.235,13.1,16.7,14.8,6.0,1.8,2.4,19.3,11.8,0.0,0.2,0.2,0.058,-4.5,0.3,-4.2,-0.1,
391.0,Bruce Brown,28.0,TOR,PG,9.0,0.0,164.0,10.3,0.501,0.267,0.183,7.3,13.6,10.4,6.9,1.8,1.2,11.0,18.6,0.0,0.1,0.0,0.009,-3.6,-1.3,-4.9,-0.1,
392.0,Rob Dillingham,20.0,MIN,PG,17.0,0.0,159.0,10.3,0.567,0.403,0.0,0.7,7.5,4.2,30.6,0.6,0.0,22.1,23.7,-0.1,0.1,0.0,0.011,-1.6,-2.2,-3.9,-0.1,
393.0,Aaron Nesmith,25.0,IND,SF,8.0,7.0,156.0,15.2,0.73,0.378,0.356,2.9,16.2,9.7,5.3,1.2,1.2,8.8,15.9,0.4,0.1,0.5,0.157,0.4,0.0,0.4,0.1,
394.0,Antonio Reeves,24.0,NOP,SG,17.0,0.0,155.0,12.9,0.516,0.5,0.108,4.0,8.8,6.3,10.2,1.9,0.0,6.1,22.4,0.1,0.0,0.1,0.025,-0.4,-2.2,-2.6,0.0,
395.0,Gui Santos,22.0,GSW,PF,17.0,1.0,154.0,10.4,0.547,0.667,0.182,8.6,14.0,11.2,15.4,1.9,1.9,20.2,12.2,0.1,0.2,0.3,0.091,-3.0,0.7,-2.4,0.0,
396.0,DaQuan Jeffries,27.0,CHO,SG,8.0,0.0,152.0,13.1,0.642,0.444,0.089,4.1,12.4,8.1,5.1,1.6,3.3,11.4,14.6,0.2,0.1,0.3,0.099,-1.0,0.5,-0.5,0.1,
397.0,Josh Richardson,31.0,MIA,SG,8.0,0.0,150.0,4.4,0.402,0.579,0.105,4.4,4.3,4.4,10.7,2.6,0.6,16.8,14.1,-0.2,0.2,-0.1,-0.022,-7.2,0.3,-6.8,-0.2,
398.0,Bruno Fernando,26.0,TOR,C,17.0,2.0,147.0,15.6,0.552,0.0,0.163,15.5,22.7,19.1,17.7,1.3,6.0,21.0,19.0,0.1,0.1,0.2,0.068,-2.6,1.7,-0.9,0.0,
399.0,Elfrid Payton,30.0,NOP,PG,7.0,3.0,144.0,14.8,0.501,0.022,0.043,3.6,15.0,9.0,49.5,3.4,1.9,29.9,19.5,-0.1,0.1,0.0,0.014,-2.2,0.2,-2.0,0.0,
400.0,Isaiah Wong,24.0,CHO,SG,10.0,0.0,143.0,10.9,0.452,0.304,0.464,8.7,7.7,8.2,19.1,2.1,0.0,12.9,22.8,-0.1,0.1,0.0,0.009,-3.0,-1.1,-4.1,-0.1,
401.0,Tyler Kolek,23.0,NYK,PG,25.0,0.0,138.0,11.1,0.536,0.591,0.136,1.7,10.5,6.2,16.8,2.5,0.7,14.6,17.3,0.1,0.1,0.2,0.068,-2.9,0.2,-2.6,0.0,
402.0,Reece Beekman,23.0,2TM,PG,15.0,0.0,138.0,8.2,0.461,0.361,0.194,1.6,6.2,3.8,19.1,2.5,1.5,17.0,15.0,-0.1,0.1,0.0,-0.009,-4.5,0.1,-4.3,-0.1,
402.0,Reece Beekman,23.0,GSW,PG,2.0,0.0,4.0,42.8,1.0,0.0,0.0,25.5,0.0,13.1,41.5,12.1,0.0,0.0,10.5,0.0,0.0,0.0,0.597,9.9,15.9,25.8,0.0,
402.0,Reece Beekman,23.0,BRK,PG,13.0,0.0,134.0,7.1,0.446,0.371,0.2,0.8,6.3,3.5,18.5,2.2,1.5,17.4,15.1,-0.2,0.1,-0.1,-0.027,-4.9,-0.3,-5.2,-0.1,
403.0,Landry Shamet,27.0,NYK,SG,12.0,0.0,138.0,5.9,0.447,0.526,0.0,1.7,5.7,3.7,5.5,2.5,0.7,9.5,13.3,-0.1,0.1,0.0,-0.003,-4.8,0.4,-4.4,-0.1,
404.0,Jeff Green,38.0,HOU,PF,13.0,2.0,137.0,12.0,0.671,0.622,0.243,1.5,12.6,7.0,3.0,1.1,0.7,6.8,13.2,0.3,0.2,0.4,0.153,-1.7,-0.3,-2.0,0.0,
405.0,Enrique Freeman,24.0,IND,PF,18.0,1.0,135.0,6.0,0.521,0.24,0.52,4.3,10.6,7.5,6.4,0.7,1.4,14.0,11.5,0.0,0.1,0.1,0.021,-5.3,-1.6,-6.9,-0.2,
406.0,Jalen Pickett,25.0,DEN,SG,16.0,0.0,125.0,13.9,0.649,0.6,0.029,1.8,10.1,6.1,26.6,0.8,0.7,14.5,14.0,0.3,0.1,0.4,0.135,0.9,-0.6,0.3,0.1,
407.0,Kobe Bufkin,21.0,ATL,SG,10.0,0.0,124.0,10.6,0.483,0.404,0.383,4.2,14.1,9.0,18.5,1.1,1.5,12.7,20.7,0.0,0.1,0.1,0.021,-3.4,-0.6,-4.0,-0.1,
408.0,Jevon Carter,29.0,CHI,PG,19.0,0.0,123.0,13.9,0.592,0.667,0.167,1.7,10.8,6.3,15.6,1.9,0.7,12.0,19.8,0.1,0.1,0.2,0.071,0.0,-1.3,-1.2,0.0,
409.0,Colby Jones,22.0,SAC,SG,23.0,0.0,122.0,7.6,0.52,0.36,0.0,5.4,12.7,9.1,5.1,2.0,4.9,21.9,11.2,-0.1,0.2,0.1,0.031,-4.6,0.8,-3.7,-0.1,
410.0,De'Anthony Melton,26.0,GSW,SG,6.0,2.0,121.0,13.6,0.539,0.648,0.148,5.1,12.5,8.7,21.0,2.8,1.6,14.8,23.4,0.0,0.2,0.2,0.077,-1.4,0.5,-0.9,0.0,
411.0,Duop Reath,28.0,POR,C,20.0,0.0,121.0,8.9,0.516,0.744,0.186,7.0,10.2,8.5,7.1,0.0,1.5,7.9,17.5,0.1,0.0,0.1,0.027,-1.9,-2.9,-4.7,-0.1,
412.0,Cam Spencer,24.0,MEM,SG,10.0,0.0,121.0,11.4,0.589,0.533,0.3,4.5,10.2,7.4,15.8,1.1,0.8,12.8,12.8,0.2,0.1,0.3,0.133,-1.5,0.3,-1.2,0.0,
413.0,Ariel Hukporti,22.0,NYK,C,15.0,0.0,118.0,7.6,0.615,0.0,0.5,5.0,21.8,13.6,6.3,0.0,8.8,36.0,11.3,-0.1,0.1,0.0,0.011,-6.2,1.5,-4.8,-0.1,
