Rank,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
414.0,Tristan Thompson,33.0,CLE,PF,17.0,0.0,116.0,11.0,0.476,0.029,0.457,9.7,30.4,20.3,6.7,0.0,3.9,12.5,17.8,-0.1,0.2,0.1,0.039,-4.7,-1.2,-5.9,-0.1,
415.0,Torrey Craig,34.0,CHI,SF,9.0,1.0,113.0,17.3,0.663,0.778,0.089,7.5,15.4,11.5,6.3,0.8,0.8,0.0,17.3,0.3,0.1,0.4,0.167,3.4,-1.4,2.1,0.1,
416.0,Zeke Nnaji,24.0,DEN,PF,25.0,0.0,111.0,4.3,0.455,0.29,0.226,2.1,7.6,4.9,4.5,0.4,1.6,10.5,14.5,-0.1,0.0,-0.1,-0.034,-6.4,-2.2,-8.6,-0.2,
417.0,Kawhi Leonard,33.0,LAC,SF,5.0,5.0,109.0,18.2,0.572,0.309,0.182,3.1,10.1,6.6,12.5,2.7,0.0,7.8,25.5,0.1,0.2,0.3,0.123,0.3,0.7,1.1,0.1,
418.0,Drew Peterson,25.0,BOS,PF,11.0,0.0,109.0,12.6,0.698,0.773,0.318,4.9,18.0,11.4,9.7,0.9,1.7,16.6,11.9,0.2,0.1,0.3,0.147,-0.5,1.5,1.0,0.1,
419.0,Pat Spencer,28.0,GSW,PG,16.0,0.0,108.0,15.4,0.483,0.189,0.27,6.6,13.0,9.7,31.6,3.6,1.8,17.9,19.6,0.0,0.2,0.2,0.092,-1.2,2.9,1.7,0.1,
420.0,Devin Carter,22.0,SAC,PG,7.0,0.0,94.0,10.9,0.443,0.559,0.294,4.7,26.0,15.3,15.2,0.5,3.1,7.2,18.8,0.0,0.1,0.1,0.05,-2.8,-0.3,-3.1,0.0,
421.0,Jae Crowder,34.0,SAC,SF,7.0,2.0,92.0,6.7,0.509,0.706,0.353,7.2,13.3,10.2,5.3,1.6,0.0,16.9,11.0,0.0,0.1,0.1,0.045,-3.9,-0.4,-4.4,-0.1,
422.0,Kobe Brown,25.0,LAC,PF,12.0,0.0,91.0,16.0,0.575,0.273,0.121,8.6,25.4,17.1,10.2,1.1,0.0,5.4,17.4,0.2,0.1,0.3,0.162,0.4,0.0,0.4,0.1,
423.0,MarJon Beauchamp,24.0,MIL,SF,20.0,0.0,88.0,7.6,0.519,0.459,0.27,5.1,20.2,12.9,3.3,1.1,1.1,22.5,26.5,-0.3,0.1,-0.2,-0.085,-6.0,-2.8,-8.7,-0.1,
424.0,Isaiah Jackson,23.0,IND,C,5.0,1.0,84.0,18.6,0.6,0.0,0.609,15.1,22.2,18.7,8.2,1.7,8.9,14.6,17.6,0.1,0.1,0.3,0.151,-1.0,1.6,0.6,0.1,
425.0,Pacome Dadiet,19.0,NYK,SG,13.0,0.0,83.0,6.5,0.455,0.7,0.1,0.0,17.5,9.0,7.3,0.6,2.3,4.6,11.5,0.0,0.1,0.1,0.034,-4.0,-1.2,-5.2,-0.1,
426.0,Branden Carlson,25.0,OKC,C,13.0,0.0,81.0,17.9,0.599,0.767,0.067,6.7,23.3,15.1,9.9,1.2,6.3,6.1,17.4,0.2,0.2,0.4,0.211,1.7,1.4,3.2,0.1,
427.0,Patrick Baldwin Jr.,22.0,WAS,SF,19.0,0.0,79.0,16.5,0.713,0.63,0.148,5.2,14.6,9.9,2.0,1.2,2.3,9.4,16.7,0.1,0.0,0.2,0.092,2.7,-2.0,0.8,0.1,
428.0,Brandon Williams,25.0,DAL,PG,12.0,0.0,75.0,9.8,0.531,0.333,0.367,2.9,8.4,5.8,11.4,0.6,0.0,14.7,23.2,0.0,0.0,0.0,0.001,-3.4,-2.0,-5.4,-0.1,
429.0,Taylor Hendricks,21.0,UTA,PF,3.0,3.0,75.0,7.3,0.354,0.667,0.222,7.5,14.4,11.0,3.5,3.2,5.0,9.2,12.2,-0.1,0.1,0.0,-0.001,-4.4,1.2,-3.2,0.0,
430.0,Chris Duarte,27.0,CHI,SG,16.0,0.0,73.0,16.9,0.631,0.56,0.32,7.2,21.0,14.2,14.9,0.0,0.0,3.4,16.9,0.2,0.0,0.3,0.173,2.4,-1.3,1.1,0.1,
431.0,Jaden Springer,22.0,BOS,SG,18.0,0.0,70.0,9.8,0.466,0.286,1.214,6.1,15.5,10.8,10.7,2.8,0.0,8.5,14.5,0.1,0.1,0.2,0.109,-6.7,2.1,-4.6,0.0,
432.0,Elijah Harkless,24.0,UTA,SG,4.0,0.0,67.0,4.4,0.381,0.786,0.286,3.3,11.3,7.4,5.9,3.6,0.0,11.3,11.2,-0.1,0.0,0.0,-0.022,-8.8,0.7,-8.0,-0.1,
433.0,Trey Alexander,21.0,DEN,SG,14.0,0.0,62.0,1.9,0.318,0.5,0.111,0.0,6.8,3.5,11.2,0.8,1.4,5.0,13.6,-0.1,0.0,-0.1,-0.055,-7.0,-1.4,-8.4,-0.1,
434.0,Armel Traoré,22.0,LAL,SF,8.0,0.0,61.0,2.9,0.285,0.389,0.389,1.9,24.1,13.1,2.2,3.2,3.0,8.7,16.7,-0.2,0.1,-0.2,-0.12,-10.2,-0.6,-10.8,-0.1,
435.0,Richaun Holmes,31.0,WAS,PF,7.0,0.0,60.0,11.3,0.469,0.059,0.294,12.0,22.7,17.3,2.3,0.0,6.1,9.4,14.7,0.0,0.0,0.0,0.02,-4.0,-1.5,-5.5,-0.1,
436.0,Orlando Robinson,24.0,SAC,C,9.0,0.0,57.0,12.2,0.473,0.294,0.412,5.8,21.4,13.6,20.6,2.5,1.7,16.6,18.0,0.0,0.1,0.1,0.057,-4.0,1.2,-2.9,0.0,
437.0,Liam Robbins,25.0,MIL,C,13.0,0.0,57.0,2.7,0.363,0.25,1.25,13.8,9.2,11.4,4.2,1.7,3.3,32.6,14.1,-0.1,0.1,-0.1,-0.06,-9.4,-1.4,-10.8,-0.1,
438.0,Matt Ryan,27.0,NYK,SF,14.0,0.0,56.0,5.6,0.483,0.64,0.08,0.0,10.0,5.1,0.0,0.9,0.0,10.4,22.6,-0.1,0.0,-0.1,-0.069,-5.1,-3.6,-8.6,-0.1,
439.0,Yuki Kawamura,23.0,MEM,PG,17.0,0.0,56.0,9.5,0.508,0.714,0.286,0.0,11.0,5.6,26.8,0.8,0.0,14.5,19.6,0.0,0.1,0.1,0.072,-3.8,-1.0,-4.7,0.0,
440.0,Jazian Gortman,21.0,DAL,PG,15.0,0.0,55.0,6.9,0.485,0.478,0.174,2.0,7.7,4.9,15.4,1.8,1.6,16.8,23.1,-0.1,0.0,0.0,-0.035,-5.3,-0.8,-6.2,-0.1,
441.0,Bol Bol,25.0,PHO,PF,9.0,0.0,54.0,18.7,0.659,0.4,0.4,10.6,15.9,13.3,3.0,0.0,3.4,11.3,21.7,0.1,0.0,0.1,0.103,1.9,-3.2,-1.3,0.0,
442.0,Adam Flagler,25.0,OKC,SG,14.0,0.0,54.0,-3.8,0.242,0.903,0.0,6.0,9.7,7.9,0.0,1.8,1.9,3.1,25.3,-0.3,0.1,-0.2,-0.207,-12.2,-4.9,-17.1,-0.2,
443.0,Keshad Johnson,23.0,MIA,SF,9.0,0.0,53.0,11.2,0.595,0.4,0.4,2.1,28.3,15.4,8.0,0.9,7.2,20.3,12.3,0.0,0.1,0.1,0.069,-4.2,1.2,-3.0,0.0,
444.0,Garrett Temple,38.0,TOR,SG,13.0,0.0,53.0,8.8,0.383,0.5,0.4,4.1,16.8,10.4,20.4,4.6,1.8,25.4,12.5,-0.1,0.1,0.0,0.014,-4.9,3.5,-1.3,0.0,
445.0,Luka Garza,26.0,MIN,C,12.0,0.0,52.0,20.0,0.619,0.286,0.286,8.8,14.5,11.7,3.8,1.0,0.0,8.7,29.1,0.1,0.1,0.1,0.112,-0.5,-1.8,-2.3,0.0,
446.0,Pete Nance,24.0,PHI,PF,4.0,0.0,52.0,7.1,0.504,0.857,0.143,2.1,16.5,9.0,8.3,1.0,0.0,0.0,12.6,0.0,0.0,0.1,0.065,-3.6,-1.2,-4.8,0.0,
447.0,Karlo Matković,23.0,NOP,PF,7.0,0.0,49.0,10.6,0.444,0.111,0.0,14.7,18.5,16.5,2.7,4.0,9.5,35.7,12.0,-0.1,0.1,0.0,-0.008,-7.4,0.8,-6.5,-0.1,
448.0,Damion Lee,32.0,PHO,SG,8.0,0.0,48.0,6.1,0.387,0.571,0.381,2.4,11.2,6.9,14.2,2.1,0.0,10.9,25.3,-0.1,0.0,-0.1,-0.102,-6.7,-1.5,-8.2,-0.1,
449.0,Stanley Umude,25.0,MIL,SG,15.0,0.0,48.0,2.8,0.216,0.615,0.154,7.0,21.8,14.7,5.0,2.0,4.0,6.7,13.5,-0.2,0.1,-0.1,-0.069,-7.5,-0.2,-7.7,-0.1,
450.0,Moses Brown,25.0,IND,C,9.0,0.0,46.0,16.5,0.653,0.0,0.25,10.0,21.5,15.9,0.0,2.1,2.0,21.3,26.6,0.0,0.1,0.0,0.02,-3.9,-1.6,-5.5,0.0,
451.0,Colin Castleton,24.0,MEM,C,10.0,0.0,46.0,7.3,0.472,0.4,1.1,7.0,13.4,10.3,0.0,1.0,2.0,6.3,13.7,0.0,0.1,0.1,0.083,-6.1,-1.1,-7.2,-0.1,
452.0,Oscar Tshiebwe,25.0,UTA,PF,3.0,0.0,46.0,17.0,0.735,0.0,1.333,12.2,35.2,23.9,0.0,4.2,0.0,9.5,9.6,0.1,0.1,0.2,0.209,-3.9,0.8,-3.1,0.0,
453.0,Vince Williams Jr.,24.0,MEM,SG,3.0,0.0,45.0,3.8,0.385,0.421,0.211,9.6,16.0,12.9,25.4,0.0,4.1,25.2,24.5,-0.2,0.1,-0.1,-0.106,-7.0,-0.1,-7.1,-0.1,
454.0,Terrence Shannon Jr.,24.0,MIN,SG,10.0,0.0,45.0,10.7,0.577,0.231,0.0,0.0,4.8,2.5,16.8,2.2,2.1,18.8,15.6,0.0,0.0,0.0,0.05,-3.6,0.9,-2.7,0.0,
455.0,Sidy Cissoko,20.0,SAS,SF,14.0,0.0,44.0,13.1,0.567,0.4,0.267,4.9,16.6,10.8,20.8,0.0,0.0,5.6,17.3,0.1,0.0,0.1,0.092,0.3,-0.6,-0.3,0.0,
456.0,Luke Travers,23.0,CLE,SG,6.0,0.0,42.0,7.9,0.508,0.429,0.286,2.7,12.7,7.8,13.8,1.1,2.1,20.2,10.1,0.0,0.0,0.1,0.064,-5.2,-0.5,-5.6,0.0,
457.0,Dariq Whitehead,20.0,BRK,SF,7.0,0.0,41.0,15.7,0.667,0.889,0.0,0.0,8.9,4.3,4.1,3.6,2.5,14.3,22.5,0.0,0.0,0.0,0.045,3.2,0.5,3.7,0.1,
458.0,Jacob Toppin,24.0,NYK,SF,13.0,0.0,40.0,5.0,0.333,0.222,0.0,5.9,19.6,12.9,12.2,1.2,0.0,18.2,12.0,-0.1,0.0,0.0,-0.029,-5.5,-0.7,-6.2,0.0,
459.0,Tyler Smith,20.0,MIL,PF,11.0,0.0,38.0,18.6,0.739,0.571,0.143,3.0,24.7,14.2,4.2,0.0,7.5,16.8,20.5,0.0,0.1,0.1,0.123,1.5,1.7,3.2,0.1,
460.0,Baylor Scheierman,24.0,BOS,SG,6.0,0.0,38.0,0.5,0.168,0.636,0.182,5.6,22.9,14.2,6.3,1.3,0.0,0.0,13.5,-0.1,0.1,-0.1,-0.084,-9.8,-1.0,-10.8,-0.1,
461.0,PJ Dozier,28.0,MIN,SG,9.0,0.0,35.0,9.7,0.621,1.0,2.0,3.3,12.3,7.9,18.8,1.4,0.0,15.1,8.3,0.0,0.0,0.1,0.109,-2.2,2.3,0.1,0.0,
462.0,Joe Ingles,37.0,MIN,SF,9.0,0.0,35.0,2.7,0.0,0.667,0.0,6.5,0.0,3.2,31.5,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.033,-5.2,-0.1,-5.4,0.0,
463.0,Vlatko Čančar,27.0,DEN,PF,4.0,0.0,34.0,7.7,0.643,0.286,0.0,10.1,15.4,12.9,0.0,0.0,2.6,22.2,11.2,0.0,0.0,0.0,0.039,-5.1,-1.7,-6.8,0.0,
464.0,JT Thor,22.0,CLE,PF,7.0,0.0,33.0,30.8,0.902,0.333,0.667,10.2,9.7,10.0,0.0,2.9,8.2,20.5,25.4,0.1,0.1,0.2,0.276,5.9,2.7,8.6,0.1,
465.0,D.J. Carton,24.0,TOR,SG,4.0,0.0,33.0,-2.6,0.202,0.429,0.143,0.0,13.5,6.7,10.8,2.9,0.0,35.0,14.6,-0.2,0.0,-0.2,-0.222,-10.0,-1.3,-11.3,-0.1,
466.0,E.J. Liddell,24.0,CHI,PF,6.0,0.0,31.0,15.4,0.845,0.75,0.25,3.4,13.2,8.4,13.1,1.5,2.8,18.4,14.6,0.1,0.0,0.1,0.173,-0.1,0.7,0.6,0.0,
467.0,Alex Ducas,24.0,OKC,SG,9.0,0.0,31.0,10.6,0.667,0.889,0.0,3.5,6.8,5.2,4.2,1.6,0.0,10.0,13.8,0.0,0.0,0.1,0.132,-0.7,0.5,-0.3,0.0,
468.0,Dominick Barlow,21.0,ATL,SF,7.0,0.0,30.0,3.8,0.381,0.286,0.286,0.0,14.6,7.1,4.1,1.5,0.0,0.0,10.7,0.0,0.0,0.0,-0.009,-6.3,-1.3,-7.6,0.0,
469.0,Maxwell Lewis,22.0,2TM,SF,8.0,0.0,30.0,6.1,0.5,0.143,0.0,7.6,0.0,3.8,8.6,1.6,0.0,22.2,13.2,0.0,0.0,0.0,-0.012,-4.0,-2.9,-6.9,0.0,
469.0,Maxwell Lewis,22.0,LAL,SF,7.0,0.0,29.0,2.3,0.333,0.0,0.0,7.9,0.0,3.9,8.9,1.7,0.0,25.0,12.2,-0.1,0.0,-0.1,-0.098,-6.6,-3.4,-10.0,-0.1,
469.0,Maxwell Lewis,22.0,BRK,SF,1.0,0.0,1.0,118.3,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.1,0.0,0.1,2.473,72.4,10.5,83.0,0.0,
470.0,TyTy Washington Jr.,23.0,PHO,PG,4.0,0.0,28.0,13.5,0.667,0.5,0.0,0.0,3.8,2.0,19.5,3.5,0.0,14.3,11.0,0.0,0.0,0.1,0.105,-0.2,1.7,1.5,0.0,
471.0,James Johnson,37.0,IND,PF,8.0,0.0,27.0,4.1,0.538,0.143,0.143,0.0,16.3,8.3,14.9,0.0,6.9,35.0,18.4,-0.1,0.0,-0.1,-0.11,-7.7,1.2,-6.6,0.0,
472.0,Kessler Edwards,24.0,DAL,SF,12.0,0.0,26.0,-9.2,0.0,0.667,0.0,0.0,8.1,4.1,4.4,0.0,3.4,14.3,11.5,-0.1,0.0,-0.1,-0.243,-13.8,-3.1,-16.9,-0.1,
473.0,Daeqwon Plowden,26.0,ATL,SG,1.0,0.0,25.0,26.6,1.188,0.75,0.0,12.5,4.4,8.5,0.0,0.0,0.0,11.1,14.7,0.1,0.0,0.1,0.188,8.4,1.6,10.0,0.1,
474.0,Markieff Morris,35.0,DAL,PF,5.0,0.0,25.0,3.9,0.357,0.5,0.0,0.0,25.3,12.9,16.8,0.0,3.5,12.5,27.3,-0.1,0.0,-0.1,-0.151,-6.2,-1.7,-7.9,0.0,
475.0,JD Davison,22.0,BOS,PG,5.0,0.0,24.0,-4.5,0.51,0.6,0.4,0.0,9.1,4.5,5.4,2.1,0.0,50.5,21.4,-0.2,0.0,-0.1,-0.274,-12.3,-2.3,-14.5,-0.1,
476.0,Bronny James,20.0,LAL,SG,10.0,0.0,23.0,1.6,0.202,0.444,0.222,5.0,0.0,2.5,16.3,2.1,4.0,0.0,18.9,-0.1,0.0,-0.1,-0.154,-8.3,-2.0,-10.3,0.0,
477.0,Josh Christopher,23.0,MIA,SG,6.0,0.0,22.0,1.0,0.425,0.2,0.4,0.0,9.7,5.0,25.0,0.0,4.3,40.5,19.8,-0.1,0.0,-0.1,-0.18,-9.9,-4.0,-13.9,-0.1,
478.0,Jeenathan Williams,25.0,HOU,SG,6.0,0.0,21.0,32.1,0.889,0.444,0.0,0.0,15.5,7.6,8.8,4.6,4.4,10.0,19.6,0.1,0.1,0.1,0.318,7.0,6.3,13.3,0.1,
479.0,Jack McVeigh,28.0,HOU,PF,6.0,0.0,21.0,4.4,0.364,0.727,0.0,4.9,15.5,10.1,6.5,0.0,4.4,8.3,23.5,-0.1,0.0,0.0,-0.062,-5.0,-2.7,-7.7,0.0,
480.0,Adama Sanogo,22.0,CHI,C,4.0,0.0,21.0,15.3,0.571,0.0,0.0,25.2,4.9,14.8,6.7,0.0,0.0,12.5,15.9,0.0,0.0,0.0,0.102,0.8,-3.6,-2.8,0.0,
481.0,Malevy Leons,25.0,OKC,SF,6.0,0.0,21.0,-2.3,0.266,0.5,2.0,5.2,10.0,7.6,5.3,0.0,0.0,21.0,9.7,0.0,0.0,0.0,-0.042,-10.6,-1.8,-12.4,-0.1,
482.0,Taze Moore,26.0,POR,SG,2.0,0.0,20.0,7.1,0.276,0.4,0.2,21.2,22.4,21.8,6.8,4.8,0.0,15.5,26.9,-0.1,0.0,-0.1,-0.175,-3.8,-0.9,-4.7,0.0,
483.0,Ulrich Chomche,19.0,TOR,PF,5.0,0.0,19.0,3.9,0.667,0.0,0.0,11.4,11.7,11.6,6.9,0.0,0.0,40.0,11.0,0.0,0.0,0.0,-0.04,-7.5,-3.0,-10.4,0.0,
484.0,Cam Christie,19.0,LAC,SG,2.0,0.0,18.0,7.7,0.381,0.571,0.286,6.2,12.2,9.3,0.0,5.4,0.0,11.3,21.3,-0.1,0.0,0.0,-0.041,-4.0,3.7,-0.3,0.0,
485.0,PJ Hall,22.0,DEN,C,8.0,0.0,18.0,5.5,0.425,0.4,0.4,0.0,29.2,15.2,6.8,0.0,5.0,14.5,16.2,0.0,0.0,0.0,-0.036,-8.7,-0.6,-9.3,0.0,
486.0,Chris Livingston,21.0,MIL,SF,7.0,0.0,18.0,4.9,0.5,0.0,0.0,12.5,29.0,21.1,6.8,2.7,0.0,60.0,12.1,-0.1,0.0,0.0,-0.057,-5.9,0.4,-5.5,0.0,
487.0,Lester Quiñones,24.0,PHI,SG,4.0,0.0,17.0,8.6,0.533,0.375,0.125,19.6,7.2,13.7,10.6,0.0,0.0,32.2,32.3,-0.1,0.0,-0.1,-0.19,-3.6,-6.9,-10.5,0.0,
488.0,Jalen Bridges,23.0,PHO,SF,4.0,0.0,17.0,-9.1,0.129,1.0,0.667,0.0,18.9,9.7,0.0,0.0,0.0,34.0,15.3,-0.1,0.0,-0.1,-0.335,-14.8,-5.4,-20.3,-0.1,
489.0,Justin Minaya,25.0,POR,SF,5.0,0.0,16.0,7.0,0.0,0.0,0.0,13.2,7.0,10.2,15.0,3.0,0.0,0.0,2.6,0.0,0.0,0.0,0.069,-5.8,1.0,-4.8,0.0,
490.0,Trentyn Flowers,19.0,LAC,SF,1.0,0.0,14.0,9.1,0.477,0.222,0.111,8.0,23.6,15.9,0.0,0.0,0.0,9.6,32.2,0.0,0.0,0.0,-0.048,-5.1,-0.4,-5.5,0.0,
491.0,A.J. Lawson,24.0,TOR,SG,3.0,0.0,14.0,16.7,0.571,0.714,0.286,7.8,15.9,11.8,0.0,0.0,0.0,0.0,23.6,0.0,0.0,0.0,0.08,4.5,-4.3,0.2,0.0,
492.0,Jalen Hood-Schifino,21.0,LAL,SG,2.0,0.0,14.0,11.7,1.064,0.0,2.0,8.2,0.0,4.1,9.3,0.0,6.5,34.7,9.1,0.0,0.0,0.0,0.143,-3.9,1.3,-2.6,0.0,
493.0,Quinten Post,24.0,GSW,PF,3.0,0.0,13.0,16.4,0.538,0.571,0.143,7.8,0.0,4.0,12.4,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.118,5.0,-1.3,3.7,0.0,
494.0,Spencer Jones,23.0,DEN,SF,5.0,0.0,13.0,2.3,0.25,0.75,0.0,0.0,24.2,12.6,0.0,7.3,0.0,20.0,16.3,-0.1,0.0,0.0,-0.126,-13.5,2.4,-11.1,0.0,
495.0,Daishen Nix,22.0,MIN,PG,3.0,0.0,13.0,-7.1,0.266,1.0,2.0,0.0,33.2,17.1,28.2,0.0,0.0,68.0,19.8,-0.1,0.0,-0.1,-0.327,-15.2,-1.5,-16.7,0.0,
496.0,Mason Jones,26.0,SAC,SG,3.0,0.0,13.0,14.8,0.0,1.0,0.0,8.5,25.6,17.0,60.6,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.146,2.9,1.5,4.4,0.0,
497.0,Cole Swider,25.0,DET,SF,2.0,0.0,13.0,-11.2,0.0,1.0,0.0,0.0,17.1,8.6,9.0,0.0,0.0,0.0,16.4,-0.1,0.0,-0.1,-0.33,-14.7,-6.0,-20.7,-0.1,
498.0,Jared Rhoden,25.0,CHO,SG,4.0,0.0,12.0,5.5,0.25,0.25,0.0,17.3,18.4,17.9,26.3,4.1,0.0,11.1,31.6,-0.1,0.0,-0.1,-0.205,-7.3,-1.4,-8.7,0.0,
499.0,AJ Johnson,20.0,MIL,SG,5.0,0.0,11.0,9.8,0.583,0.167,0.0,0.0,19.0,9.8,15.3,0.0,0.0,25.0,31.7,0.0,0.0,0.0,-0.123,-5.5,-4.9,-10.4,0.0,
500.0,Bryce McGowens,22.0,POR,SG,4.0,0.0,11.0,13.1,0.551,0.4,0.2,9.6,0.0,4.9,16.2,0.0,0.0,15.5,24.5,0.0,0.0,0.0,-0.05,0.9,-4.2,-3.3,0.0,
501.0,Mouhamed Gueye,22.0,ATL,PF,2.0,0.0,11.0,-5.7,0.25,0.5,0.0,0.0,19.9,9.7,0.0,0.0,0.0,20.0,18.5,-0.1,0.0,-0.1,-0.27,-10.9,-4.6,-15.5,0.0,
502.0,Cui Yongxi,21.0,BRK,SG,5.0,0.0,10.0,-10.8,0.19,0.429,0.286,0.0,24.3,11.7,0.0,0.0,0.0,0.0,34.6,-0.1,0.0,-0.1,-0.494,-16.8,-8.6,-25.4,-0.1,
503.0,Quincy Olivari,23.0,LAL,PG,2.0,0.0,10.0,-5.2,0.3,1.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,16.7,26.5,-0.1,0.0,-0.1,-0.32,-10.4,-9.1,-19.5,0.0,
504.0,Tristan Vukcevic,21.0,WAS,C,4.0,0.0,10.0,0.5,0.25,0.75,0.0,10.3,0.0,5.2,0.0,0.0,9.1,0.0,16.6,0.0,0.0,0.0,-0.159,-12.0,-3.4,-15.4,0.0,
505.0,Tristen Newton,23.0,2TM,SG,6.0,0.0,9.0,-14.0,0.233,0.5,0.167,0.0,11.1,6.2,14.5,0.0,0.0,13.4,35.8,-0.1,0.0,-0.1,-0.474,-22.3,-8.9,-31.2,-0.1,
505.0,Tristen Newton,23.0,IND,SG,5.0,0.0,8.0,-15.4,0.233,0.5,0.167,0.0,0.0,0.0,16.3,0.0,0.0,13.4,40.3,-0.1,0.0,-0.1,-0.559,-22.0,-11.1,-33.1,-0.1,
505.0,Tristen Newton,23.0,MIN,SG,1.0,0.0,1.0,-2.7,,,,0.0,100.0,55.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.203,-24.9,8.5,-16.3,0.0,
506.0,Isaiah Crawford,23.0,SAC,SF,3.0,0.0,9.0,6.4,0.5,0.0,0.0,0.0,37.0,18.4,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.047,-7.3,-0.3,-7.6,0.0,
507.0,David Duke Jr.,25.0,SAS,SG,1.0,0.0,8.0,3.0,0.307,0.25,0.5,0.0,0.0,0.0,35.1,0.0,0.0,0.0,26.1,0.0,0.0,0.0,-0.12,-7.0,-4.7,-11.7,0.0,
508.0,Daniss Jenkins,23.0,DET,PG,3.0,0.0,8.0,-26.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.6,-0.1,0.0,-0.1,-0.676,-27.1,-12.1,-39.2,-0.1,
509.0,Harrison Ingram,22.0,SAS,SF,1.0,0.0,7.0,-5.7,0.0,0.0,0.0,0.0,14.9,7.6,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,-0.127,-11.8,-3.8,-15.6,0.0,
510.0,Riley Minix,24.0,SAS,SF,1.0,0.0,7.0,-1.8,0.0,1.0,0.0,0.0,29.8,15.1,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,-0.103,-8.6,-3.3,-11.9,0.0,
511.0,Leonard Miller,21.0,MIN,SF,3.0,0.0,6.0,8.9,0.347,0.5,1.0,19.0,36.0,27.7,0.0,8.3,0.0,25.8,28.3,0.0,0.0,0.0,-0.075,-11.2,2.3,-8.9,0.0,
512.0,Jaylen Clark,23.0,MIN,SG,3.0,0.0,6.0,-8.8,0.0,0.5,0.0,19.0,0.0,9.2,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,-0.248,-15.6,-7.5,-23.2,0.0,
513.0,James Wiseman,23.0,IND,C,1.0,0.0,5.0,32.0,0.615,0.25,0.5,0.0,22.0,11.2,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.0,0.242,5.9,-4.8,1.1,0.0,
514.0,Jaylen Martin,21.0,BRK,SF,3.0,0.0,5.0,13.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.104,4.2,-1.0,3.2,0.0,
515.0,Mac McClung,26.0,ORL,SG,1.0,0.0,5.0,14.7,,,,0.0,24.8,11.6,51.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.215,2.2,4.2,6.4,0.0,
516.0,Alondes Williams,25.0,DET,SG,1.0,0.0,4.0,54.9,1.25,0.5,0.0,0.0,0.0,0.0,69.7,0.0,0.0,0.0,21.3,0.0,0.0,0.0,0.571,37.9,6.1,43.9,0.0,
517.0,RayJ Dennis,23.0,IND,PG,3.0,0.0,4.0,6.8,0.532,1.0,2.0,0.0,0.0,0.0,0.0,12.1,0.0,34.7,31.2,0.0,0.0,0.0,-0.106,-14.1,6.2,-7.9,0.0,
518.0,Bobi Klintman,21.0,DET,SF,1.0,0.0,4.0,-1.3,,,,0.0,55.6,27.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.082,-15.8,1.4,-14.4,0.0,
519.0,Collin Gillespie,25.0,PHO,PG,1.0,0.0,3.0,26.6,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.134,11.4,-0.1,11.3,0.0,
520.0,Alex Reese,25.0,OKC,PF,1.0,0.0,2.0,54.5,1.0,0.0,0.0,54.1,0.0,26.7,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.609,23.0,-3.7,19.3,0.0,
,League Average,,,,,,,,0.574,0.423,0.244,5.0,15.0,10.0,16.3,1.7,2.0,12.4,19.9,,,,,,,,,
