Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
388.0,Devin Carter,22.0,SAC,PG,21.0,0.0,9.9,1.4,3.7,0.377,0.5,1.8,0.289,0.9,1.9,0.462,0.448,0.9,1.3,0.643,0.5,1.9,2.4,1.2,0.3,0.1,0.5,0.8,4.1,
389.0,Ousmane Dieng,21.0,OKC,C,35.0,1.0,11.3,1.5,3.5,0.431,0.7,2.0,0.324,0.9,1.5,0.577,0.524,0.3,0.5,0.688,0.5,1.8,2.3,0.9,0.5,0.2,0.5,0.9,4.0,
390.0,Malachi Flynn,26.0,CHO,PG,4.0,0.0,11.0,1.3,3.3,0.385,0.3,1.0,0.25,1.0,2.3,0.444,0.423,1.3,1.5,0.833,0.8,1.0,1.8,1.8,0.8,0.0,1.0,1.0,4.0,
391.0,Kevin Knox,25.0,GSW,SF,7.0,0.0,7.3,1.6,3.4,0.458,0.4,1.6,0.273,1.1,1.9,0.615,0.521,0.4,0.6,0.75,0.9,0.7,1.6,0.6,0.1,0.6,0.1,0.7,4.0,
392.0,Kyle Lowry,38.0,PHI,PG,33.0,12.0,18.9,1.2,3.4,0.351,0.8,2.5,0.337,0.3,0.8,0.393,0.477,0.8,1.0,0.818,0.3,1.6,2.0,2.8,0.9,0.3,0.6,1.8,4.0,
393.0,Kris Murray,24.0,POR,SF,54.0,2.0,13.7,1.7,3.7,0.452,0.4,1.5,0.259,1.3,2.2,0.585,0.505,0.3,0.8,0.405,1.0,1.3,2.3,0.9,0.4,0.2,0.5,0.9,4.0,
394.0,Josh Richardson,31.0,MIA,SG,8.0,0.0,18.8,1.4,4.8,0.289,0.8,2.8,0.273,0.6,2.0,0.313,0.368,0.5,0.5,1.0,0.8,0.8,1.5,1.5,1.0,0.1,1.0,2.1,4.0,
395.0,Dalen Terry,22.0,CHI,SG,58.0,3.0,12.5,1.5,3.2,0.459,0.4,1.2,0.328,1.1,2.0,0.534,0.519,0.7,1.0,0.684,0.5,0.9,1.4,1.2,0.5,0.2,0.7,1.4,4.0,
396.0,Isaac Jones,24.0,SAC,PF,28.0,0.0,8.9,1.6,2.4,0.667,0.1,0.2,0.333,1.5,2.1,0.7,0.682,0.7,1.1,0.594,0.6,1.0,1.5,0.4,0.1,0.3,0.5,1.0,3.9,
397.0,Pelle Larsson,23.0,MIA,SG,41.0,2.0,12.6,1.4,3.1,0.445,0.5,1.5,0.317,0.9,1.6,0.569,0.523,0.6,1.0,0.667,0.4,1.1,1.5,1.0,0.4,0.1,0.3,1.7,3.9,
398.0,Dariq Whitehead,20.0,BRK,SF,10.0,0.0,5.9,1.3,2.7,0.481,1.2,2.3,0.522,0.1,0.4,0.25,0.704,0.1,0.3,0.333,0.1,0.5,0.6,0.1,0.3,0.1,0.6,0.2,3.9,
399.0,Olivier-Maxence Prosper,22.0,DAL,PF,52.0,4.0,11.2,1.3,3.3,0.402,0.2,1.0,0.235,1.1,2.4,0.472,0.437,0.9,1.5,0.645,0.8,1.6,2.4,0.8,0.5,0.1,0.3,0.5,3.9,
400.0,Landry Shamet,27.0,NYK,SG,32.0,0.0,11.8,1.5,3.2,0.485,0.7,1.9,0.367,0.8,1.3,0.659,0.594,0.2,0.3,0.556,0.2,0.7,0.9,0.5,0.4,0.1,0.4,0.8,3.9,
401.0,Reed Sheppard,20.0,HOU,PG,45.0,1.0,11.9,1.4,4.4,0.332,0.7,2.5,0.279,0.8,1.9,0.4,0.411,0.3,0.4,0.813,0.4,1.0,1.4,1.2,0.6,0.3,0.6,0.9,3.9,
402.0,Patty Mills,36.0,2TM,PG,22.0,0.0,13.0,1.3,3.9,0.341,0.9,3.0,0.303,0.4,0.9,0.474,0.459,0.3,0.3,0.857,0.1,0.8,1.0,1.1,0.6,0.1,0.8,0.8,3.8,
402.0,Patty Mills,36.0,UTA,PG,17.0,0.0,15.3,1.5,4.5,0.342,1.0,3.4,0.298,0.5,1.1,0.474,0.454,0.3,0.3,1.0,0.2,1.1,1.2,1.2,0.7,0.2,0.9,0.7,4.4,
402.0,Patty Mills,36.0,LAC,PG,5.0,0.0,5.2,0.6,1.8,0.333,0.6,1.8,0.333,0.0,0.0,,0.5,0.2,0.4,0.5,0.0,0.0,0.0,0.6,0.2,0.0,0.2,1.2,2.0,
403.0,Alex Reese,25.0,2TM,PF,5.0,0.0,9.8,1.4,2.8,0.5,0.4,1.6,0.25,1.0,1.2,0.833,0.571,0.6,1.0,0.6,1.2,2.0,3.2,0.2,1.0,0.6,0.4,0.8,3.8,
403.0,Alex Reese,25.0,OKC,PF,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,
403.0,Alex Reese,25.0,PHI,PF,4.0,0.0,11.8,1.5,3.3,0.462,0.5,2.0,0.25,1.0,1.3,0.8,0.538,0.8,1.3,0.6,1.3,2.5,3.8,0.3,1.3,0.8,0.5,1.0,4.3,
404.0,Malaki Branham,21.0,SAS,SG,37.0,0.0,8.2,1.4,3.2,0.429,0.6,1.5,0.386,0.8,1.7,0.468,0.521,0.5,0.5,0.85,0.1,0.9,1.0,0.7,0.2,0.1,0.8,0.4,3.8,
405.0,Jock Landale,29.0,HOU,C,33.0,1.0,10.5,1.5,3.2,0.462,0.2,0.5,0.375,1.3,2.7,0.478,0.491,0.7,1.0,0.676,1.2,1.8,3.0,0.8,0.2,0.3,0.5,1.0,3.8,
406.0,Wendell Moore Jr.,23.0,2TM,SG,26.0,1.0,12.0,1.4,3.1,0.45,0.3,0.9,0.348,1.1,2.2,0.491,0.5,0.6,0.7,0.882,0.8,1.6,2.4,1.0,0.4,0.2,0.5,0.8,3.7,
406.0,Wendell Moore Jr.,23.0,DET,SG,20.0,1.0,11.0,1.2,2.5,0.46,0.2,0.7,0.286,1.0,1.8,0.528,0.5,0.7,0.7,0.929,0.6,1.7,2.2,1.2,0.5,0.2,0.5,0.8,3.2,
406.0,Wendell Moore Jr.,23.0,CHO,SG,6.0,0.0,15.5,2.2,5.0,0.433,0.7,1.5,0.444,1.5,3.5,0.429,0.5,0.3,0.5,0.667,1.7,1.5,3.2,0.5,0.2,0.2,0.7,1.0,5.3,
407.0,Steven Adams,31.0,HOU,C,46.0,2.0,12.7,1.5,2.8,0.527,0.0,0.0,0.0,1.5,2.8,0.531,0.527,0.7,1.6,0.444,2.8,2.6,5.3,1.2,0.3,0.5,0.9,1.0,3.7,
408.0,Nicolas Batum,36.0,LAC,PF,62.0,5.0,17.6,1.2,2.9,0.412,1.0,2.5,0.412,0.2,0.5,0.414,0.585,0.2,0.3,0.833,0.6,2.2,2.8,1.1,0.7,0.5,0.4,1.5,3.7,
409.0,Jevon Carter,29.0,CHI,PG,30.0,0.0,7.6,1.3,3.2,0.402,0.8,2.3,0.357,0.5,0.9,0.519,0.531,0.3,0.3,0.8,0.1,0.9,0.9,1.0,0.3,0.1,0.3,0.4,3.7,
410.0,Andre Jackson Jr.,23.0,MIL,SG,56.0,43.0,16.1,1.5,3.3,0.467,0.5,1.3,0.397,1.0,1.9,0.514,0.547,0.2,0.3,0.556,1.1,1.9,3.0,1.4,0.6,0.2,0.9,1.9,3.7,
411.0,Kessler Edwards,24.0,DAL,SF,35.0,13.0,13.7,1.5,3.1,0.477,0.4,1.2,0.341,1.1,1.9,0.559,0.541,0.3,0.3,1.0,0.6,2.1,2.7,1.1,0.5,0.4,0.3,1.3,3.6,
412.0,Luka Garza,26.0,MIN,C,31.0,0.0,6.1,1.4,2.8,0.477,0.2,1.0,0.226,1.1,1.8,0.614,0.517,0.7,1.0,0.677,1.0,0.6,1.6,0.3,0.2,0.1,0.3,0.9,3.6,
413.0,Adem Bona,21.0,PHI,C,45.0,1.0,11.7,1.4,2.0,0.685,0.0,0.0,,1.4,2.0,0.685,0.685,0.8,1.2,0.655,1.2,1.9,3.0,0.3,0.2,0.8,0.7,1.9,3.5,
414.0,Jalen Pickett,25.0,DEN,SG,32.0,0.0,11.2,1.4,3.1,0.455,0.7,1.7,0.396,0.8,1.4,0.522,0.561,0.1,0.1,1.0,0.2,1.0,1.1,1.8,0.3,0.1,0.4,0.6,3.5,
415.0,Dario Šarić,30.0,DEN,C,15.0,4.0,13.5,1.3,3.7,0.339,0.5,1.7,0.269,0.8,2.0,0.4,0.402,0.5,0.7,0.7,0.9,2.3,3.3,1.5,0.5,0.1,0.9,1.2,3.5,
416.0,Jae'Sean Tate,29.0,HOU,SF,43.0,2.0,11.2,1.3,2.9,0.452,0.2,0.8,0.294,1.1,2.1,0.511,0.492,0.7,1.0,0.674,0.9,1.3,2.2,0.9,0.6,0.1,0.4,1.7,3.5,
417.0,Jamal Cain,25.0,NOP,SF,26.0,0.0,11.7,1.2,3.0,0.39,0.5,1.7,0.311,0.6,1.2,0.5,0.481,0.6,0.9,0.625,0.8,1.3,2.1,0.6,0.5,0.3,0.5,1.1,3.4,
418.0,Bruno Fernando,26.0,TOR,C,17.0,2.0,8.6,1.5,2.9,0.531,0.0,0.0,,1.5,2.9,0.531,0.531,0.4,0.5,0.75,1.2,1.8,3.0,1.1,0.2,0.5,0.8,1.6,3.4,
419.0,Collin Gillespie,25.0,PHO,PG,16.0,0.0,6.5,1.3,2.4,0.513,0.5,1.1,0.471,0.8,1.4,0.545,0.615,0.4,0.4,0.857,0.4,0.6,1.1,1.3,0.2,0.1,0.3,0.7,3.4,
420.0,Damion Lee,32.0,PHO,SG,16.0,0.0,6.3,1.1,3.3,0.327,0.3,1.6,0.192,0.8,1.6,0.462,0.375,1.0,1.1,0.941,0.1,0.8,0.9,0.5,0.3,0.0,0.4,0.3,3.4,
421.0,Oso Ighodaro,22.0,PHO,PF,44.0,2.0,13.8,1.4,2.5,0.574,0.0,0.0,0.0,1.4,2.4,0.585,0.574,0.4,0.8,0.528,0.8,2.3,3.0,0.9,0.4,0.3,0.5,1.4,3.3,
422.0,DeAndre Jordan,36.0,DEN,C,46.0,2.0,11.5,1.5,2.3,0.651,0.0,0.0,,1.5,2.3,0.651,0.651,0.3,0.8,0.405,1.4,3.3,4.7,0.8,0.3,0.4,0.7,1.2,3.3,
423.0,Cam Reddish,25.0,LAL,SF,31.0,8.0,18.1,1.2,2.8,0.43,0.4,1.5,0.289,0.8,1.3,0.585,0.506,0.5,0.8,0.615,0.5,1.5,2.0,0.7,1.0,0.3,0.4,1.4,3.3,
424.0,Nae'Qwan Tomlin,24.0,CLE,PF,3.0,0.0,4.7,1.3,2.7,0.5,0.0,0.7,0.0,1.3,2.0,0.667,0.5,0.7,1.0,0.667,0.3,1.7,2.0,0.0,0.0,0.0,0.3,0.7,3.3,
425.0,Jeenathan Williams,25.0,HOU,SG,12.0,0.0,6.4,1.3,3.0,0.444,0.3,1.3,0.267,1.0,1.8,0.571,0.5,0.3,0.3,0.75,0.1,0.4,0.5,0.3,0.4,0.3,0.8,0.8,3.3,
426.0,Elijah Harkless,24.0,UTA,SG,10.0,0.0,13.8,1.1,3.5,0.314,0.7,2.5,0.28,0.4,1.0,0.4,0.414,0.3,0.6,0.5,0.9,1.2,2.1,0.8,1.0,0.1,0.3,1.8,3.2,
427.0,Doug McDermott,33.0,SAC,SF,35.0,3.0,8.1,1.1,2.6,0.422,0.9,2.2,0.429,0.1,0.4,0.385,0.606,0.1,0.1,0.6,0.1,0.5,0.5,0.1,0.1,0.1,0.2,0.8,3.2,
428.0,Zeke Nnaji,24.0,DEN,PF,44.0,3.0,10.0,1.3,2.3,0.534,0.3,0.8,0.324,1.0,1.5,0.652,0.592,0.4,0.7,0.586,0.5,1.0,1.5,0.3,0.3,0.6,0.2,1.1,3.2,
429.0,Jackson Rowe,28.0,GSW,PF,5.0,0.0,8.6,1.2,3.0,0.4,0.4,1.8,0.222,0.8,1.2,0.667,0.467,0.4,0.8,0.5,0.0,1.6,1.6,0.6,0.6,0.0,0.2,0.8,3.2,
430.0,Dominick Barlow,21.0,ATL,SF,19.0,3.0,8.1,1.3,2.6,0.49,0.3,0.7,0.357,1.0,1.8,0.543,0.541,0.3,0.5,0.6,0.5,1.1,1.6,0.2,0.2,0.4,0.1,0.7,3.1,
431.0,JT Thor,22.0,2TM,PF,10.0,0.0,5.0,1.0,1.8,0.556,0.4,0.8,0.5,0.6,1.0,0.6,0.667,0.7,0.8,0.875,0.6,0.5,1.1,0.1,0.2,0.3,0.6,0.7,3.1,
431.0,JT Thor,22.0,CLE,PF,9.0,0.0,4.7,1.0,1.7,0.6,0.3,0.7,0.5,0.7,1.0,0.667,0.7,0.8,0.9,0.875,0.3,0.3,0.7,0.1,0.2,0.3,0.7,0.7,3.1,
431.0,JT Thor,22.0,WAS,PF,1.0,0.0,8.0,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,
432.0,Jaylon Tyson,22.0,CLE,SG,40.0,2.0,9.2,1.2,2.6,0.461,0.4,1.0,0.359,0.8,1.6,0.524,0.529,0.4,0.5,0.778,0.8,1.2,2.0,1.0,0.2,0.1,0.5,1.1,3.1,
433.0,Taj Gibson,39.0,CHO,C,27.0,11.0,11.3,1.3,2.6,0.486,0.0,0.1,0.5,1.2,2.5,0.485,0.493,0.4,0.6,0.688,1.5,2.0,3.6,0.6,0.3,0.4,0.7,1.6,3.0,
434.0,Gary Harris,30.0,ORL,SG,33.0,2.0,15.2,1.1,2.9,0.361,0.7,2.3,0.32,0.3,0.7,0.5,0.485,0.2,0.3,0.6,0.5,0.8,1.2,0.5,0.6,0.2,0.4,0.9,3.0,
435.0,Kylor Kelley,27.0,DAL,C,8.0,1.0,8.4,1.3,1.6,0.769,0.0,0.0,,1.3,1.6,0.769,0.769,0.5,0.8,0.667,1.0,1.6,2.6,0.3,0.0,0.3,0.1,1.0,3.0,
436.0,Maxi Kleber,33.0,DAL,PF,34.0,4.0,18.7,1.1,2.8,0.385,0.4,1.4,0.265,0.7,1.4,0.511,0.453,0.5,0.6,0.762,0.7,2.1,2.8,1.3,0.3,0.5,0.7,1.9,3.0,
437.0,Taze Moore,26.0,POR,SG,2.0,0.0,10.0,1.0,5.0,0.2,0.5,2.0,0.25,0.5,3.0,0.167,0.25,0.5,1.0,0.5,2.0,2.0,4.0,0.5,1.0,0.0,1.0,0.0,3.0,
438.0,Craig Porter Jr.,24.0,CLE,PG,40.0,0.0,8.8,1.2,2.1,0.553,0.4,0.8,0.467,0.8,1.4,0.6,0.635,0.3,0.3,0.769,0.3,0.9,1.1,1.3,0.3,0.3,0.6,0.4,3.0,
439.0,Duop Reath,28.0,POR,C,34.0,0.0,7.6,1.1,2.7,0.391,0.6,1.9,0.288,0.5,0.8,0.654,0.495,0.4,0.4,0.857,0.5,0.9,1.4,0.4,0.2,0.2,0.3,0.6,3.0,
440.0,Jae Crowder,34.0,SAC,PF,7.0,2.0,13.1,0.9,2.4,0.353,0.4,1.7,0.25,0.4,0.7,0.6,0.441,0.7,0.9,0.833,0.9,1.6,2.4,0.6,0.4,0.0,0.6,1.4,2.9,
441.0,Markelle Fultz,26.0,SAC,PG,9.0,0.0,8.4,1.3,3.1,0.429,0.1,0.4,0.25,1.2,2.7,0.458,0.446,0.1,0.1,1.0,0.2,0.6,0.8,1.0,0.6,0.1,1.1,0.4,2.9,
442.0,Caleb Houstan,22.0,ORL,SF,42.0,5.0,11.3,0.9,2.8,0.336,0.8,2.4,0.32,0.2,0.4,0.438,0.474,0.3,0.3,0.929,0.3,0.6,1.0,0.4,0.2,0.1,0.1,1.0,2.9,
443.0,Kai Jones,24.0,2TM,C,29.0,0.0,8.3,1.2,1.6,0.761,0.0,0.1,0.0,1.2,1.5,0.795,0.761,0.4,0.6,0.75,0.6,1.3,1.9,0.3,0.2,0.5,0.4,0.9,2.8,
443.0,Kai Jones,24.0,LAC,C,28.0,0.0,7.4,0.9,1.3,0.722,0.0,0.1,0.0,0.9,1.2,0.765,0.722,0.3,0.4,0.75,0.5,1.1,1.6,0.4,0.2,0.5,0.4,0.8,2.2,
443.0,Kai Jones,24.0,DAL,C,1.0,0.0,34.0,9.0,10.0,0.9,0.0,0.0,,9.0,10.0,0.9,0.9,3.0,4.0,0.75,2.0,6.0,8.0,0.0,0.0,1.0,1.0,2.0,21.0,
444.0,AJ Johnson,20.0,2TM,SG,12.0,0.0,8.2,1.1,2.9,0.371,0.3,1.2,0.286,0.8,1.8,0.429,0.429,0.3,0.3,0.75,0.1,0.9,1.0,1.5,0.2,0.0,0.4,0.5,2.8,
444.0,AJ Johnson,20.0,MIL,SG,7.0,0.0,6.3,1.1,2.7,0.421,0.4,0.7,0.6,0.7,2.0,0.357,0.5,0.1,0.3,0.5,0.0,1.0,1.0,1.0,0.1,0.0,0.6,0.0,2.9,
444.0,AJ Johnson,20.0,WAS,SG,5.0,0.0,10.8,1.0,3.2,0.313,0.2,1.8,0.111,0.8,1.4,0.571,0.344,0.4,0.4,1.0,0.2,0.8,1.0,2.2,0.2,0.0,0.2,1.2,2.6,
445.0,Branden Carlson,25.0,OKC,C,20.0,0.0,6.1,1.0,2.2,0.442,0.7,1.7,0.412,0.3,0.5,0.556,0.605,0.2,0.2,1.0,0.3,1.2,1.5,0.4,0.1,0.4,0.2,0.7,2.8,
446.0,TyTy Washington Jr.,23.0,PHO,PG,10.0,0.0,9.3,1.1,3.6,0.306,0.3,1.8,0.167,0.8,1.8,0.444,0.347,0.3,0.4,0.75,0.4,0.8,1.2,1.2,0.3,0.0,0.3,0.3,2.8,
447.0,Blake Wesley,21.0,SAS,SG,40.0,0.0,8.3,1.1,2.4,0.468,0.2,0.7,0.231,1.0,1.7,0.559,0.5,0.5,0.7,0.667,0.2,0.5,0.6,1.8,0.4,0.1,0.8,0.5,2.8,
448.0,Trey Jemison,25.0,2TM,C,31.0,0.0,10.9,1.2,2.2,0.537,0.0,0.0,,1.2,2.2,0.537,0.537,0.4,1.0,0.387,1.2,1.6,2.8,0.5,0.3,0.5,0.5,2.0,2.7,
448.0,Trey Jemison,25.0,NOP,C,16.0,0.0,10.4,0.9,2.0,0.469,0.0,0.0,,0.9,2.0,0.469,0.469,0.5,1.3,0.381,1.4,1.4,2.8,0.6,0.4,0.4,0.6,1.7,2.4,
448.0,Trey Jemison,25.0,LAL,C,15.0,0.0,11.4,1.4,2.3,0.6,0.0,0.0,,1.4,2.3,0.6,0.6,0.3,0.7,0.4,0.9,1.9,2.9,0.3,0.1,0.5,0.5,2.4,3.1,
449.0,Mason Jones,26.0,SAC,SG,9.0,0.0,4.8,1.0,2.0,0.5,0.1,0.9,0.125,0.9,1.1,0.8,0.528,0.4,0.6,0.8,0.2,0.7,0.9,1.1,0.0,0.1,0.1,0.3,2.6,
450.0,Tyler Smith,20.0,MIL,PF,17.0,0.0,4.9,1.0,2.1,0.472,0.5,1.2,0.4,0.5,0.9,0.563,0.583,0.1,0.2,0.5,0.2,0.9,1.2,0.2,0.1,0.2,0.4,0.5,2.6,
451.0,Pat Spencer,28.0,GSW,PG,30.0,0.0,6.8,1.1,2.8,0.393,0.1,0.6,0.118,1.0,2.2,0.463,0.405,0.4,0.5,0.733,0.5,0.9,1.4,1.3,0.4,0.1,0.5,0.6,2.6,
452.0,Delon Wright,32.0,2TM,PG,30.0,2.0,14.1,0.8,2.8,0.282,0.4,1.7,0.255,0.4,1.1,0.324,0.359,0.4,0.7,0.55,0.5,1.1,1.6,1.7,0.8,0.3,0.5,0.6,2.4,
452.0,Delon Wright,32.0,MIL,PG,26.0,2.0,15.6,0.8,3.2,0.268,0.5,1.9,0.245,0.4,1.3,0.303,0.341,0.3,0.6,0.563,0.6,1.2,1.8,1.8,0.9,0.3,0.5,0.7,2.5,
452.0,Delon Wright,32.0,NYK,PG,4.0,0.0,4.8,0.5,0.8,0.667,0.3,0.5,0.5,0.3,0.3,1.0,0.833,0.5,1.0,0.5,0.3,0.5,0.8,0.5,0.3,0.3,0.3,0.0,1.8,
453.0,Kobe Brown,25.0,LAC,PF,28.0,0.0,7.6,1.0,2.1,0.483,0.1,0.7,0.2,0.9,1.4,0.625,0.517,0.1,0.2,0.8,0.6,1.3,1.9,0.6,0.1,0.1,0.3,0.6,2.4,
454.0,Johnny Davis,22.0,WAS,SG,34.0,0.0,7.1,0.9,2.3,0.41,0.2,0.9,0.241,0.7,1.4,0.51,0.455,0.3,0.4,0.6,0.3,0.8,1.1,0.3,0.4,0.2,0.2,0.5,2.4,
455.0,John Konchar,28.0,MEM,SG,34.0,4.0,12.5,0.9,2.1,0.417,0.5,1.5,0.32,0.4,0.6,0.636,0.528,0.1,0.2,0.833,0.9,2.5,3.3,0.9,0.5,0.4,0.4,0.8,2.4,
456.0,Markieff Morris,35.0,2TM,PF,10.0,0.0,6.1,0.8,3.2,0.25,0.5,2.0,0.25,0.3,1.2,0.25,0.328,0.2,0.2,1.0,0.0,0.9,0.9,0.7,0.1,0.1,0.3,0.5,2.3,
456.0,Markieff Morris,35.0,DAL,PF,7.0,0.0,5.9,0.7,3.1,0.227,0.3,1.9,0.154,0.4,1.3,0.333,0.273,0.0,0.0,,0.0,1.1,1.1,0.6,0.1,0.1,0.3,0.3,1.7,
456.0,Markieff Morris,35.0,LAL,PF,3.0,0.0,6.7,1.0,3.3,0.3,1.0,2.3,0.429,0.0,1.0,0.0,0.45,0.7,0.7,1.0,0.0,0.3,0.3,1.0,0.0,0.0,0.3,1.0,3.7,
457.0,Josh Minott,22.0,MIN,SF,37.0,0.0,6.3,0.9,2.0,0.446,0.2,0.9,0.242,0.7,1.1,0.61,0.5,0.3,0.4,0.846,0.2,0.8,1.0,0.4,0.4,0.3,0.2,0.8,2.3,
458.0,Drew Peterson,25.0,BOS,PF,18.0,1.0,8.3,0.7,1.6,0.448,0.5,1.3,0.391,0.2,0.3,0.667,0.603,0.3,0.4,0.857,0.3,1.4,1.7,0.7,0.2,0.1,0.3,0.7,2.3,
459.0,Lester Quiñones,24.0,PHI,SG,4.0,0.0,4.3,1.0,2.0,0.5,0.0,0.8,0.0,1.0,1.3,0.8,0.5,0.3,0.3,1.0,0.8,0.3,1.0,0.3,0.0,0.0,1.0,0.0,2.3,
460.0,Colin Castleton,24.0,2TM,C,13.0,0.0,9.4,0.7,1.8,0.375,0.0,0.4,0.0,0.7,1.5,0.474,0.375,0.8,1.0,0.846,0.9,1.5,2.4,0.6,0.2,0.2,0.3,1.3,2.2,
460.0,Colin Castleton,24.0,MEM,C,10.0,0.0,4.6,0.2,1.0,0.2,0.0,0.4,0.0,0.2,0.6,0.333,0.2,1.0,1.1,0.909,0.3,0.6,0.9,0.0,0.1,0.1,0.1,0.6,1.4,
460.0,Colin Castleton,24.0,TOR,C,3.0,0.0,25.3,2.3,4.7,0.5,0.0,0.3,0.0,2.3,4.3,0.538,0.5,0.3,0.7,0.5,3.0,4.3,7.3,2.7,0.7,0.7,1.0,3.7,5.0,
461.0,MarJon Beauchamp,24.0,3TM,SF,30.0,0.0,4.8,0.8,1.9,0.404,0.3,0.9,0.385,0.4,1.0,0.419,0.491,0.4,0.5,0.688,0.3,0.9,1.2,0.3,0.1,0.0,0.5,0.4,2.2,
461.0,MarJon Beauchamp,24.0,MIL,SF,26.0,0.0,4.7,0.7,1.8,0.383,0.3,0.8,0.333,0.4,1.0,0.423,0.457,0.3,0.5,0.75,0.3,1.0,1.2,0.3,0.1,0.0,0.5,0.4,2.0,
461.0,MarJon Beauchamp,24.0,LAC,SF,3.0,0.0,5.7,1.3,2.3,0.571,0.7,1.0,0.667,0.7,1.3,0.5,0.714,0.7,1.3,0.5,0.7,0.3,1.0,0.7,0.0,0.0,0.3,0.7,4.0,
461.0,MarJon Beauchamp,24.0,NYK,SF,1.0,0.0,5.0,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,
462.0,Dillon Jones,23.0,OKC,SF,39.0,0.0,9.1,0.8,2.4,0.34,0.3,1.3,0.204,0.6,1.2,0.489,0.394,0.3,0.5,0.55,0.6,1.4,2.0,1.0,0.2,0.1,0.4,0.9,2.2,
463.0,Christian Koloko,24.0,LAL,C,29.0,0.0,8.5,1.0,1.5,0.651,0.0,0.1,0.0,1.0,1.4,0.683,0.651,0.2,0.3,0.875,1.0,1.2,2.2,0.4,0.2,0.3,0.2,1.1,2.2,
464.0,Rayan Rupert,20.0,POR,SG,41.0,0.0,7.5,0.8,2.0,0.39,0.2,0.9,0.27,0.5,1.1,0.489,0.451,0.4,0.5,0.75,0.5,0.6,1.1,0.4,0.2,0.0,0.5,0.6,2.2,
465.0,Jaden Springer,22.0,2TM,SG,32.0,0.0,6.5,0.6,1.5,0.388,0.3,0.8,0.346,0.3,0.7,0.435,0.48,0.6,0.8,0.704,0.2,0.8,1.0,0.6,0.5,0.1,0.3,0.7,2.1,
